SavingsSource,Status,Amount,Backdated?,Diff,Created At,Confirmed At,Running Total
GroupLoan,Incoming,50000.0,True,9,2015-04-01,2015-03-23,-800000.0
GroupLoan,Incoming,50000.0,True,8,2015-04-07,2015-03-30,-750000.0
GroupLoan,Incoming,30000.0,True,3,2015-04-09,2015-04-06,-720000.0
GroupLoan,Incoming,50000.0,True,1,2015-04-14,2015-04-13,-670000.0
GroupLoan,Incoming,50000.0,True,8,2015-05-05,2015-04-27,-620000.0
GroupLoan,Incoming,50000.0,True,4,2015-05-08,2015-05-04,-570000.0
GroupLoan,Incoming,50000.0,True,4,2015-05-15,2015-05-11,-520000.0
GroupLoan,Incoming,50000.0,True,2,2015-05-20,2015-05-18,-470000.0
GroupLoan,Incoming,40000.0,True,1,2015-05-26,2015-05-25,-430000.0
Independent,Outgoing,500000.0,True,3,2015-06-01,2015-05-29,-930000.0
GroupLoan,Incoming,50000.0,True,2,2015-06-03,2015-06-01,-880000.0
GroupLoan,Incoming,40000.0,True,1,2015-06-09,2015-06-08,-840000.0
GroupLoan,Incoming,40000.0,True,1,2015-06-16,2015-06-15,-800000.0
GroupLoan,Incoming,40000.0,True,1,2015-06-23,2015-06-22,-760000.0
GroupLoan,Incoming,40000.0,True,1,2015-06-30,2015-06-29,-720000.0
